1 input_north_south_trajectories.asc ' RR3X_h2 ' Apr  4 2025 17:29:31
  0  0 59
time            event_time      FSPV1           FSPV2           FSPV3           
pdynmc          mach            lonx            latx            alt             
dvbe            psivgx          thtvgx          SBEG1           SBEG2           
SBEG3           VBEG1           VBEG2           VBEG3           mprop           
phi             mass            cin             spi             thrust          
fmassr          thrst_req       cl              cd              cl_ov_cd        
cla             cn              ca              psivgcx         thtvgcx         
anx             avx             alphax          phimvx          phicx           
phix            qq              tip             ancomx          alcomx          
alx             altd            altcom          wp_sltrange     wp_grdrange     
rad_min         range_go        STBG1           STBG2           STBG3           
time_go         psisbx          thtsbx          mtargeting      
-9.96933        1311.27         1038.21         0.0237963       3               
0.62715         1500.32         0.904257        1279.69         6945.84         
148.323         0               0.0330543       0.0093135       3.54907         
0.0125769       0.0330967       0.00916145      0               0               
1.73744         0               0.263384        -57.2721        -57.2774        
-57.2721        0.00102463      4.48019         1.73746         0               
0               -0.0237963      24000           999999          58345.5         
104466          0               0               0               0               
0               0               0               0               
850             257.65          -0.13403        -14.2745        -9.1623         
65562           5.67437         -106.553        31.6065         24009.8         
1671.81         35.9792         -0.000843992    -345273         1.31071e+06     
-9.84827        1352.88         982.176         0.0246265       3               
0.62715         1497.56         0.90406         1280.13         6943.93         
145.556         0               0.0330772       0.00931516      3.5509          
0.0125946       0.0331197       0.00916306      0               0               
1.74043         0               0.263303        -57.3055        -57.3129        
-57.3055        0.00102964      4.46749         1.74046         0               
0               -0.0246265      24000           999999          50065.4         
104378          0               0               0               0               
0               0               0               0               
855             262.65          -0.133114       -14.3121        -9.16996        
65508.5         5.67199         -106.503        31.668          24009.7         
1671.11         33.5793         -0.000873127    -338409         1.31548e+06     
-9.72305        1392.24         924.277         0.025466        3               
0.62715         1494.79         0.903903        1280.56         6942.26         
142.792         0               0.0331126       0.00931833      3.5535          
0.0126115       0.0331552       0.00916564      0               0               
1.74409         0               0.264041        -57.3522        -57.3627        
-57.3522        0.00103871      4.45506         1.74416         0               
0               -0.025466       24000           999999          41766.4         
104290          0               0               0               0               
0               0               0               0               
860             267.65          -0.133087       -14.3608        -9.17783        
65455.1         5.66962         -106.456        31.7312         24009.6         
1670.42         31.1694         -0.000903848    -331354         1.31995e+06     
-9.59354        1429.28         864.556         0.026351        3               
0.62715         1492.03         0.903802        1280.96         6940.94         
140.028         0               0.0331662       0.00932365      3.55721         
0.0126276       0.0332091       0.00916962      0               0               
1.74874         0               0.265947        -57.4185        -57.4335        
-57.4185        0.00105393      4.44296         1.74884         0               
0               -0.026351       24000           999999          33451.9         
104203          0               0               0               0               
0               0               0               0               
865             272.65          -0.134454       -14.427         -9.18589        
65401.5         5.66724         -106.412        31.7961         24009.5         
1669.71         28.747          -0.000939353    -324120         1.32412e+06     
-9.45932        1463.92         803.037         0.0273746       3               
0.62715         1489.27         0.903786        1281.34         6940.12         
137.266         0               0.0332484       0.00933241      3.56268         
0.0126425       0.0332919       0.00917584      0               0               
1.75491         0               0.269685        -57.5156        -57.5382        
-57.5156        0.00107956      4.43133         1.75509         0               
0               -0.0273746      24000           999999          25125.7         
104116          0               0               0               0               
0               0               0               0               
870             277.65          -0.138377       -14.5253        -9.19406        
65346.8         5.66481         -106.372        31.8624         24009.3         
1669            26.3081         -0.000990318    -316719         1.32798e+06     
-9.31909        1496.13         739.695         0.0288475       3               
0.62715         1486.51         0.903927        1281.68         6940.21         
134.505         0               0.0333833       0.00934747      3.57137         
0.0126551       0.033428        0.00918615      0               0               
1.76388         0               0.276775        -57.6695        -57.7075        
-57.6695        0.00112658      4.4205          1.76424         0               
0               -0.0288475      24000           999999          16791.5         
104026          0               0               0               0               
0               0               0               0               
875             282.65          -0.148675       -14.7035        -9.2016         
65289.8         5.66227         -106.334        31.9301         24009.2         
1668.25         23.8438         -0.00111657     -309163         1.33151e+06     
-9.16765        1525.86         674.38          0.0325106       3               
0.62715         1483.74         0.904451        1281.92         6942.54         
131.744         0               0.0336486       0.00937819      3.58796         
0.0126622       0.0336959       0.00920661      0               0               
1.77977         0               0.292189        -57.9657        -58.0518        
-57.9657        0.00124034      4.41164         1.78076         0               
0               -0.0325106      24000           999999          8453.16         
103933          0               0               0               0               
0               0               0               0               
880             287.65          -0.245766       -16.1987        -8.6955         
65223.9         5.65931         -106.3          31.999          24008.9         
1667.37         21.3107         -0.00646149     -301464         1.33472e+06     
-8.91731        1553.36         605.964         0.188036        3               
0.62715         1480.98         0.910115        1280.56         6975.24         
128.98          0               0.0356176       0.00961829      3.70312         
0.0125895       0.0356864       0.00935977      0               0               
1.88652         0               0.429798        -62.1955        -70             
-62.1955        0.00699687      4.43036         2.03854         0               
0               -0.188036       24000           999999          114.724         
103824          0               0               0               0               
0               0               0               0               
885             4.85            -3.92878        5.8157          2.13786         
64895.9         5.59635         -106.269        32.0682         23896.5         
1648.65         21.8449         -1.75537        -293745         1.33774e+06     
103.499         1529.55         613.168         50.5018         0               
0.62715         1480.92         0               0               0               
128.925         0               -0.0120867      0.00766372      -1.57713        
0.0110654       -0.0125918      0.00680193      0               0               
-0.662306       0               -4              -69.8259        -123.517        
-69.8259        -0.0776786      5.0725          -0.627875       -1              
0.596697        -0.245895       24000           150106          148107          
101502          0               0               0               0               
0               0               0               1               
890             9.85            -4.08905        6.07436         2.211           
67535.3         5.53625         -106.236        32.136          23503.9         
1630.95         22.9237         -3.74294        -286173         1.34085e+06     
496.056         1498.94         633.908         106.469         0               
0.62715         1480.92         0               0               0               
128.925         0               -0.0121167      0.00766462      -1.58087        
0.0112403       -0.0126219      0.00680072      0               0               
-0.690804       0               -4              -69.9991        -124.637        
-69.9991        -0.013006       4.74687         -0.171883       -1              
0.62316         -0.245895       24000           142630          140621          
99322.4         0               0               0               0               
0               0               0               1               
895             14.85           -4.52475        -7.69547        -6.89671        
73343.9         5.47717         -106.202        32.2026         22842.5         
1613.54         23.1288         -5.29345        -278749         1.34405e+06     
1157.49         1477.52         631.094         148.86          0               
0.62715         1480.92         0               0               0               
128.925         0               0.0178357       0.00780962      2.28381         
0.0121084       0.0176609       0.00819725      0               0               
1.04951         0               -1.29262        -47.8852        -43.6161        
-47.8852        -0.0202312      4.01425         0.186644        -1              
-0.789305       -0.245895       24000           135339          133363          
97192.6         0               0               0               0               
0               0               0               1               
900             19.85           -4.75539        -4.69281        -1.99463        
81668.4         5.41744         -106.169        32.2685         22020           
1595.94         22.5913         -6.58557        -271394         1.34715e+06     
1980.03         1463.76         609.043         183.033         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00790388      0.00737107      1.07228         
0.0109312       0.00760862      0.00767548      0               0               
0.503337        0               -2.24364        -66.7887        -63.2822        
-66.7887        -0.00832419     3.94975         0.48194         -1              
-0.481206       -0.245895       24000           128175          126260          
95059.7         0               0               0               0               
0               0               0               1               
905             24.85           -5.45995        -6.1299         -4.27299        
93112.7         5.35144         -106.137        32.3338         21031.5         
1576.47         21.6382         -7.67115        -264104         1.35012e+06     
2968.52         1452.26         576.11          210.438         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0101587       0.00742298      1.36855         
0.0109922       0.00988238      0.00778712      0               0               
0.745136        0               -2.08072        -55.03          -53.3089        
-55.03          -0.0102952      3.40306         0.734512        -1              
-0.628373       -0.245895       24000           121137          119312          
92725.8         0               0               0               0               
0               0               0               1               
910             29.85           -6.32955        -6.92764        -6.2126         
107525          5.27466         -106.108        32.3987         19934.7         
1553.81         20.4659         -8.38303        -256872         1.3529e+06      
4065.27         1440.18         537.485         226.53          0               
0.62715         1480.92         0               0               0               
128.925         0               0.0109551       0.00745179      1.47014         
0.0111224       0.0106818       0.00783863      0               0               
0.929759        0               -2.04873        -48.0631        -47.0846        
-48.0631        -0.0125376      2.87056         0.90809         -1              
-0.709905       -0.245895       24000           114228          112511          
90048.4         0               0               0               0               
0               0               0               1               
915             34.85           -7.34016        -7.35986        -7.60256        
124553          5.18353         -106.08         32.4629         18781.1         
1526.91         19.1616         -8.80111        -249707         1.35549e+06     
5218.87         1425.34         495.283         233.625         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0107545       0.00746022      1.44158         
0.011324        0.0104733       0.00785012      0               0               
1.05559         0               -2.10532        -44.0396        -43.4509        
-44.0396        -0.0156411      2.39187         1.02067         -1              
-0.753924       -0.245895       24000           107462          105865          
86926.7         0               0               0               0               
0               0               0               1               
920             39.85           -8.46776        -7.62772        -8.59698        
143623          5.07513         -106.055        32.5264         17609.6         
1494.92         17.7637         -9.0065         -242626         1.35785e+06     
6390.4          1406.1          450.464         234.025         0               
0.62715         1480.92         0               0               0               
128.925         0               0.01013         0.0074635       1.35727         
0.011589        0.00983621      0.00784662      0               0               
1.14275         0               -2.1996         -41.5615        -41.1885        
-41.5615        -0.0196954      1.98438         1.08986         -1              
-0.781076       -0.245895       24000           100863          99388.2         
83291.7         0               0               0               0               
0               0               0               1               
925             44.85           -9.69039        -7.7982         -9.28562        
163881          4.9472          -106.033        32.5889         16449.3         
1457.17         16.2872         -9.05751        -235655         1.35999e+06     
7550.73         1381.25         403.57          229.396         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00936654      0.00748533      1.25132         
0.0118689       0.00905815      0.00785571      0               0               
1.20036         0               -2.30427        -40.0127        -39.7971        
-40.0127        -0.0246465      1.65518         1.12803         -1              
-0.798243       -0.245895       24000           94456.7         93103.9         
79109.2         0               0               0               0               
0               0               0               1               
930             49.85           -10.9685        -7.93204        -9.78468        
184143          4.79788         -106.012        32.6502         15321.7         
1413.11         14.7361         -9.00023        -228825         1.36189e+06     
8678.26         1349.81         355.024         221.065         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00865912      0.00754032      1.14838         
0.0120985       0.00833502      0.00789709      0               0               
1.24065         0               -2.4064         -39.0222        -38.8697        
-39.0222        -0.0303128      1.40142         1.14481         -1              
-0.811657       -0.245895       24000           88272.8         87037.6         
74371.5         0               0               0               0               
0               0               0               1               
935             54.85           -12.1973        -8.02481        -10.1229        
203015          4.62689         -105.995        32.7099         14243.3         
1362.67         13.1064         -8.86132        -222169         1.36354e+06     
9756.68         1311.33         305.312         209.91          0               
0.62715         1480.92         0               0               0               
128.925         0               0.00805492      0.00760563      1.05907         
0.0123279       0.00771462      0.0079506       0               0               
1.26556         0               -2.50738        -38.4007        -38.3145        
-38.4007        -0.036712       1.20296         1.14573         -1              
-0.820872       -0.245895       24000           82341           81216.8         
69133.5         0               0               0               0               
0               0               0               1               
940             59.85           -13.3323        -8.10334        -10.3499        
219057          4.43548         -105.98         32.7678         13225.8         
1306.22         11.3918         -8.66708        -215723         1.36494e+06     
10774.2         1265.86         255.053         196.837         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00759615      0.00770455      0.985931        
0.0125808       0.00723845      0.00804155      0               0               
1.28088         0               -2.60364        -38.0548        -37.9797        
-38.0548        -0.0436975      1.04719         1.13619         -1              
-0.828642       -0.245895       24000           76689.3         75668           
63503.7         0               0               0               0               
0               0               0               1               
945             64.85           -14.3497        -8.13552        -10.4433        
230835          4.22485         -105.967        32.8234         12277.3         
1244.11         9.58079         -8.43144        -209522         1.36609e+06     
11722.7         1213.49         204.829         182.418         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00725982      0.00786935      0.922544        
0.0128923       0.00688176      0.00820201      0               0               
1.28285         0               -2.69604        -37.92          -37.9369        
-37.92          -0.0512449      0.923633        1.11906         -1              
-0.831685       -0.245895       24000           71342.2         70414.8         
57590.9         0               0               0               0               
0               0               0               1               
950             69.85           -15.096         -8.14062        -10.3702        
237389          3.99844         -105.958        32.8766         11401.9         
1177.36         7.66671         -8.19296        -203598         1.36699e+06     
12598.1         1154.93         155.469         167.783         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00703034      0.00805008      0.873325        
0.0131972       0.00663121      0.00838192      0               0               
1.27089         0               -2.78366        -38.1352        -38.1973        
-38.1352        -0.0587892      0.830317        1.10143         -1              
-0.831978       -0.245895       24000           66319.7         65477.2         
51563           0               0               0               0               
0               0               0               1               
955             74.85           -15.3433        -8.03574        -9.93091        
235037          3.73455         -105.951        32.927          10598.1         
1107.75         5.64614         -8.00208        -197981         1.36765e+06     
13401.9         1091.64         107.924         154.209         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00688046      0.00826382      0.8326          
0.0135196       0.00645741      0.00859846      0               0               
1.22501         0               -2.8752         -38.991         -39.2254        
-38.991         -0.0654212      0.770226        1.09144         -1              
-0.821051       -0.245895       24000           61633.7         60867.5         
45634.6         0               0               0               0               
0               0               0               1               
960             79.85           -15.1834        -8.02095        -9.67191        
226453          3.46166         -105.946        32.9746         9855.51         
1038.02         3.50895         -7.92252        -192686         1.36807e+06     
14144.5         1026.18         62.9249         143.074         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00702404      0.00848769      0.827556        
0.0138279       0.00657873      0.00883733      0               0               
1.20216         0               -2.94539        -39.6733        -39.7548        
-39.6733        -0.0703896      0.732398        1.09794         -1              
-0.819349       -0.245895       24000           57284.8         56588.2         
40060.8         0               0               0               0               
0               0               0               1               
965             84.85           -14.7821        -7.99034        -9.51292        
215043          3.20189         -105.944        33.0192         9165.08         
969.674         1.22857         -7.90152        -187720         1.36828e+06     
14834.9         960.247         20.5933         133.302         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00731333      0.00870182      0.840437        
0.0141041       0.00684802      0.00907255      0               0               
1.18807         0               -2.99963        -40.0314        -40.0875        
-40.0314        -0.0742686      0.70637         1.11097         -1              
-0.816046       -0.245895       24000           53262.1         52630           
34951.6         0               0               0               0               
0               0               0               1               
970             89.85           -14.1979        -7.96234        -9.40187        
201861          2.9575          -105.944        33.0608         8520.58         
903.823         -1.20978        -7.9287         -183082         1.36828e+06     
15479.4         894.984         -18.9001        124.674         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00772633      0.00890368      0.867769        
0.0143548       0.00724343      0.00930077      0               0               
1.1794          0               -3.03934        -40.2626        -40.2943        
-40.2626        -0.0770792      0.689146        1.12781         -1              
-0.813022       -0.245895       24000           49549           48976.8         
30359.5         0               0               0               0               
0               0               0               1               
975             94.85           -13.4879        -7.93863        -9.33801        
187801          2.72991         -105.946        33.0996         7916.76         
841.273         -3.82291        -7.99412        -178767         1.3681e+06      
16083.2         831.244         -55.5449        116.997         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00826161      0.0090917       0.908697        
0.0145871       0.00776376      0.00952036      0               0               
1.17585         0               -3.0646         -40.3698        -40.3795        
-40.3698        -0.0788914      0.678492        1.14623         -1              
-0.810448       -0.245895       24000           46123.8         45607.9         
26297.7         0               0               0               0               
0               0               0               1               
980             99.85           -12.703         -7.91842        -9.31224        
173561          2.51979         -105.95         33.1355         7349.33         
782.548         -6.62741        -8.08694        -174766         1.36773e+06     
16650.7         769.589         -89.4177        110.085         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00891561      0.00926521      0.962267        
0.0148078       0.00840562      0.00973025      0               0               
1.17632         0               -3.07585        -40.375         -40.3682        
-40.375         -0.0798136      0.672735        1.16433         -1              
-0.808241       -0.245895       24000           42962.2         42499.2         
22750.5         0               0               0               0               
0               0               0               1               
985             104.85          -11.8851        -7.90041        -9.31228        
159644          2.32716         -105.956        33.1687         6814.87         
727.936         -9.63912        -8.19763        -171067         1.36721e+06     
17185.1         710.326         -120.642        103.795         0               
0.62715         1480.92         0               0               0               
128.925         0               0.00968357      0.00942426      1.02752         
0.0150228       0.00916429      0.00992996      0               0               
1.17946         0               -3.07374        -40.3099        -40.2929        
-40.3099        -0.0799703      0.670603        1.18082         -1              
-0.806267       -0.245895       24000           40038.4         39625.2         
19682.6         0               0               0               0               
0               0               0               1               
990             109.85          -11.0664        -7.88354        -9.32709        
146391          2.15157         -105.963        33.1994         6310.51         
677.529         -12.8728        -8.31903        -167659         1.36653e+06     
17689.5         653.551         -149.356        98.0281         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0105606       0.0095695       1.10357         
0.0152369       0.0100348       0.0101195       0               0               
1.1841          0               -3.05898        -40.2043        -40.182         
-40.2043        -0.0794867      0.671108        1.19504         -1              
-0.804418       -0.245895       24000           37326.4         36960           
17048.3         0               0               0               0               
0               0               0               1               
995             114.85          -10.2706        -7.86727        -9.34874        
134008          1.9922          -105.972        33.2275         5833.82         
631.274         -16.342         -8.4464         -164528         1.36572e+06     
18166.2         599.2           -175.695        92.7242         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0115422       0.00970205      1.18966         
0.0154541       0.0110127       0.0102991       0               0               
1.18938         0               -3.03232        -40.0804        -40.0562        
-40.0804        -0.0784793      0.673471        1.20684         -1              
-0.802638       -0.245895       24000           34800.6         34478.2         
14797.8         0               0               0               0               
0               0               0               1               
1000            119.85          -9.5138         -7.85152        -9.37256        
122601          1.84802         -105.982        33.2532         5382.57         
589.02          -20.0592        -8.57684        -161663         1.36478e+06     
18617.4         547.102         -199.769        87.8439         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0126244       0.00982332      1.28515         
0.0156777       0.012094        0.0104695       0               0               
1.19481         0               -2.99446        -39.9521        -39.9278        
-39.9521        -0.0770513      0.677062        1.21642         -1              
-0.800917       -0.245895       24000           32437.1         32155.7         
12881.3         0               0               0               0               
0               0               0               1               
1005            124.85          -8.80598        -7.83654        -9.39661        
112205          1.71786         -105.993        33.2767         4954.72         
550.545         -24.036         -8.70854        -159053         1.36372e+06     
19045.3         497.011         -221.658        83.357          0               
0.62715         1480.92         0               0               0               
128.925         0               0.0138042       0.00993497      1.38945         
0.0159102       0.0132752       0.0106314       0               0               
1.20013         0               -2.94605        -39.826         -39.8025        
-39.826         -0.0752898      0.681372        1.22417         -1              
-0.799282       -0.245895       24000           30213.4         29970.3         
11251.9         0               0               0               0               
0               0               0               1               
1010            129.85          -8.1524         -7.82275        -9.42078        
102803          1.60052         -106.005        33.2979         4548.39         
515.592         -28.2829        -8.83991        -156690         1.36256e+06     
19451.6         448.646         -241.399        79.2331         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0150786       0.0100387       1.50204         
0.0161534       0.0145536       0.0107858       0               0               
1.20531         0               -2.88769        -39.7041        -39.6813        
-39.7041        -0.0732662      0.685984        1.23057         -1              
-0.797774       -0.245895       24000           28109.3         27901.8         
9867.29         0               0               0               0               
0               0               0               1               
1015            134.85          -7.55482        -7.81066        -9.44619        
94348.7         1.4948          -106.019        33.317          4161.85         
483.882         -32.8095        -8.96892        -154565         1.36131e+06     
19838.2         401.719         -258.985        75.4365         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0164457       0.0101365       1.62242         
0.0164088       0.0159269       0.0109335       0               0               
1.21042         0               -2.8199         -39.5847        -39.5621        
-39.5847        -0.0710359      0.690564        1.23611         -1              
-0.796444       -0.245895       24000           26106.6         25932           
8689.84         0               0               0               0               
0               0               0               1               
1020            139.85          -7.01251        -7.80075        -9.47456        
86775           1.39956         -106.033        33.334          3793.55         
455.134         -37.6248        -9.09246        -152671         1.35998e+06     
20206.4         355.948         -274.362        71.9239         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0179038       0.0102301       1.75011         
0.0166775       0.0173935       0.0110754       0               0               
1.21563         0               -2.74315        -39.4646        -39.4415        
-39.4646        -0.0686398      0.694849        1.24126         -1              
-0.795341       -0.245895       24000           24189.5         24045.2         
7687.07         0               0               0               0               
0               0               0               1               
1025            144.85          -6.52305        -7.79347        -9.50797        
80004.5         1.3137          -106.048        33.349          3442.22         
429.071         -42.7368        -9.20588        -151004         1.35857e+06     
20557.8         311.084         -287.431        68.6438         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0194524       0.0103213       1.88469         
0.0169605       0.0189527       0.0112125       0               0               
1.22112         0               -2.65776        -39.3394        -39.3148        
-39.3394        -0.0661052      0.698641        1.24645         -1              
-0.794512       -0.245895       24000           22344.2         22227.6         
6831.15         0               0               0               0               
0               0               0               1               
1030            149.85          -6.08294        -7.78926        -9.54861        
73955.4         1.23622         -106.064        33.362          3106.83         
405.428         -48.1531        -9.30257        -149559         1.35711e+06     
20893.2         266.921         -298.043        65.5366         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0210928       0.0104122       2.02578         
0.0172586       0.0206057       0.0113457       0               0               
1.22711         0               -2.56396        -39.2044        -39.1775        
-39.2044        -0.0634461      0.701801        1.25207         -1              
-0.793999       -0.245895       24000           20559.4         20467.8         
6098.41         0               0               0               0               
0               0               0               1               
1035            154.85          -5.68806        -7.78848        -9.59874        
68545.7         1.16618         -106.08         33.373          2786.68         
383.95          -53.8806        -9.37365        -148333         1.3556e+06      
21213.3         223.305         -306.01         62.5348         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0228284       0.0105047       2.17316         
0.0175731       0.0223559       0.0114759       0               0               
1.23383         0               -2.46173        -39.0545        -39.0243        
-39.0545        -0.0606637      0.704245        1.25847         -1              
-0.79384        -0.245895       24000           18825.9         18756.6         
5468.84         0               0               0               0               
0               0               0               1               
1040            159.85          -5.33392        -7.79149        -9.66069        
63694.6         1.10273         -106.097        33.3821         2481.43         
364.398         -59.9258        -9.40766        -147325         1.35405e+06     
21518.6         180.152         -311.1          59.5636         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0246665       0.0106009       2.32683         
0.0179054       0.0242107       0.0116042       0               0               
1.24151         0               -2.35081        -38.8849        -38.8505        
-38.8849        -0.057746       0.705936        1.26602         -1              
-0.794071       -0.245895       24000           17136.9         17087.2         
4925.56         0               0               0               0               
0               0               0               1               
1045            164.85          -5.01582        -7.59433        -9.89447        
59323.6         1.04505         -106.114        33.3892         2191.17         
346.541         -66.2745        -9.3743         -146531         1.35249e+06     
21808.8         137.57          -313.016        56.4458         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0266159       0.0107032       2.48672         
0.0182575       0.0261788       0.0117317       0               0               
1.25019         0               -2.23083        -37.4471        -36.2949        
-37.4471        -0.0546827      0.706908        1.27433         -0.918188       
-0.773906       -0.245895       24000           15488.1         15455.2         
4454.25         0               0               0               0               
0               0               0               1               
1050            169.85          -4.7179         -6.30947        -10.6763        
55281.5         0.992047        -106.131        33.3945         1921.79         
330.019         -72.2585        -8.84044        -145942         1.35093e+06     
22078.2         99.3697         -310.589        50.7184         0               
0.62715         1480.92         0               0               0               
128.925         0               0.028398        0.0108036       2.62858         
0.0185874       0.0279783       0.0118481       0               0               
1.24499         0               -2.1219         -30.5136        -29.213         
-30.5136        -0.0518803      0.709605        1.2649          -0.696172       
-0.642917       -0.245895       24000           13880.4         13860.9         
4039.29         0               0               0               0               
0               0               0               1               
1055            174.85          -4.41792        -4.96342        -11.0521        
51327.8         0.94218         -106.147        33.3983         1688.05         
314.293         -77.3148        -7.78136        -145525         1.34939e+06     
22312           68.3812         -303.798        42.5531         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0298805       0.0108959       2.74236         
0.0188742       0.0294749       0.0119496       0               0               
1.21769         0               -2.03316        -24.1253        -23.0037        
-24.1253        -0.0492266      0.716786        1.23666         -0.516971       
-0.505721       -0.245895       24000           12321.5         12311.3         
3663.23         0               0               0               0               
0               0               0               1               
1060            179.85          -4.10819        -3.77681        -11.0834        
47374.4         0.894576        -106.163        33.4008         1497.05         
299.079         -81.4109        -6.51047        -145246         1.3479e+06      
22503           44.3787         -293.818        33.911          0               
0.62715         1480.92         0               0               0               
128.925         0               0.0312885       0.0109776       2.85022         
0.0187478       0.0308928       0.0120463       0               0               
1.17789         0               -1.9688         -18.7692        -17.8581        
-18.7692        -0.0460044      0.743991        1.20227         -0.379499       
-0.384795       -0.245895       24000           10819.3         10815           
3316.97         0               0               0               0               
0               0               0               1               
1065            184.85          -3.79878        -2.83124        -10.9928        
43462.3         0.849015        -106.179        33.4023         1347.57         
284.34          -84.6532        -5.25289        -145071         1.34646e+06     
22652.4         26.3845         -281.914        26.0319         0               
0.62715         1480.92         0               0               0               
128.925         0               0.033063        0.0110645       2.98821         
0.0181838       0.0326775       0.012156        0               0               
1.143           0               -1.90171        -14.4037        -13.6609        
-14.4037        -0.0415016      0.794911        1.17036         -0.277806       
-0.288443       -0.245895       24000           9379.61         9378.35         
2997.96         0               0               0               0               
0               0               0               1               
1070            189.85          -3.49898        -2.10944        -10.8646        
39653.6         0.805393        -106.194        33.4032         1235.07         
270.083         -87.1963        -4.06471        -144974         1.34508e+06     
22764.9         13.1775         -269.081        19.1443         0               
0.62715         1480.92         0               0               0               
128.925         0               0.0353318       0.0111701       3.16307         
0.0173983       0.0349603       0.0122836       0               0               
1.11565         0               -1.81417        -10.9576        -10.3881        
-10.9576        -0.0362844      0.864937        1.14273         -0.204521       
-0.214899       -0.245895       24000           8005.07         8004.97         
2704.75         0               0               0               0               
0               0               0               1               
1075            4.9             -3.28107        -1.34834        -13.1684        
35471.4         0.759329        -106.208        33.4036         1184.02         
254.758         -88.8076        -0.118612       -144929         1.34377e+06     
22816           5.30147         -254.703        0.527392        0               
0.62715         1480.92         0               0               0               
128.925         0               0.047241        0.0117094       4.03443         
0.0125944       0.0469577       0.0127983       0               0               
1.34044         0               -1.32518        -5.85104        -5.94247        
-5.85104        -0.0185779      1.25994         1.33956         -0.139525       
-0.13736        -0.245895       24000           7991.66         7991.56         
2701.94         6717.49         -400.964        -6705.5         -13.072         
26.454          -4.58109        2.05743         1               
1080            9.9             -2.85725        -1.24532        -11.252         
30932.8         0.710373        -106.221        33.4037         1214.28         
238.238         -90.3193        2.62226         -144920         1.34254e+06     
22785.7         -1.32607        -237.985        -10.8997        0               
